Feeder Line,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,,,
5:30,0,0,0.2,3.8,0.3,0.2,0.3,0.3,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,3.2,0.4,0.3,0.3,0.2,2.8,0.3,0.3,0.2,0.3,3.8,0.2,0.2,0.2,0.4,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.4,0.2,0.3,2.6,0.3,0.3,0.4,0.2,0.3,0.3,3,0,0.3,0.2,0.2,0.2,0.3,0.4,0.4,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0,0.3,3.7,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.3,0.2,0,0.2,0.3,0.3,0.3,0.2,0.2,0.2,,0,47
5:45,0,0,0.2,3.7,0.3,0.3,0.4,0.4,0.4,0.2,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.3,3.2,0.4,0.3,0.3,0.3,2.8,0.3,0.4,0.2,0.3,3.8,0.2,0.2,0.3,0.4,0.2,0.2,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.2,0.3,2.6,0.3,0.4,0.4,0.3,0.4,0.3,2.9,0,0.4,0.3,0.2,0.2,0.3,0.4,0.4,0.2,0.4,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0,0.3,3.7,0.4,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.4,0.2,0,0.3,0.3,0.3,0.3,0.3,0.3,0.2,,0,49.9
6:00,0,0,0.2,3.8,0.4,0.3,0.4,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,3.2,0.5,0.4,0.3,0.3,2.8,0.4,0.5,0.3,0.4,3.9,0.3,0.3,0.3,0.5,0.3,0.3,0.4,0.4,0.3,0.5,0.3,0.4,0.4,0.5,0.2,0.4,2.6,0.4,0.4,0.5,0.3,0.4,0.4,3,0,0.4,0.3,0.2,0.3,0.4,0.5,0.5,0.3,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0,0.3,3.7,0.4,0.5,0.3,0.4,0.3,0.4,0.5,0.2,0.4,0.2,0.4,0.5,0.4,0.3,0,0.3,0.4,0.4,0.4,0.3,0.3,0.3,,0,55
6:15,0,0,0.3,3.9,0.4,0.4,0.5,0.5,0.6,0.3,0.3,0.4,0.3,0.4,0.3,0.5,0.4,0.5,0.3,0.4,0.4,0.3,0.4,0.5,0.4,3.3,0.5,0.4,0.4,0.4,2.9,0.4,0.5,0.3,0.4,4,0.3,0.3,0.4,0.5,0.3,0.3,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.3,0.4,2.7,0.5,0.5,0.5,0.4,0.5,0.5,3,0,0.5,0.3,0.3,0.3,0.4,0.6,0.5,0.3,0.5,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0,0.4,3.8,0.5,0.5,0.3,0.4,0.3,0.5,0.5,0.3,0.5,0.3,0.5,0.6,0.5,0.3,0,0.4,0.5,0.4,0.4,0.4,0.4,0.3,,0,60.5
6:30,0,0.2,0.3,4,0.5,0.4,0.6,0.6,0.6,0.3,0.4,0.4,0.3,0.4,0.3,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.6,0.4,3.4,0.6,0.5,0.5,0.4,3,0.5,0.6,0.4,0.5,4.1,0.3,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.5,0.6,0.4,0.5,0.6,0.6,0.3,0.5,2.8,0.5,0.6,0.6,0.4,0.6,0.5,3.1,0.1,0.6,0.4,0.3,0.3,0.5,0.6,0.6,0.3,0.6,0.5,0.4,0.3,0.4,0.3,0.5,0.4,0,0.5,4,0.6,0.6,0.4,0.5,0.4,0.5,0.6,0.3,0.5,0.3,0.5,0.6,0.6,0.4,0,0.4,0.5,0.5,0.5,0.4,0.4,0.4,,0.3,66.4
6:45,0.1,1.1,0.4,4.2,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,3.6,0.7,0.5,0.5,0.4,3.2,0.5,0.7,0.4,0.5,4.3,0.4,0.4,0.4,0.7,0.4,0.4,0.7,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,3,0.6,0.6,0.7,0.5,0.6,0.6,3.3,0.4,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.1,0.5,4.2,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,0.2,0.5,0.6,0.5,0.5,0.5,0.5,0.4,,1.9,72.5
7:00,0.3,2.5,0.4,4.6,0.6,0.5,0.7,0.7,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.7,0.5,3.9,0.7,0.6,0.5,0.5,3.4,0.6,0.7,0.4,0.5,4.7,0.4,0.4,0.5,0.7,0.5,0.4,0.7,0.7,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.6,3.2,0.6,0.7,0.7,0.5,0.7,0.6,3.6,0.9,0.7,0.5,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.3,0.5,4.5,0.7,0.7,0.4,0.6,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,0.4,0.5,0.6,0.5,0.6,0.5,0.5,0.5,,4.4,77.2
7:15,0.5,4.1,0.4,5,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,4.3,0.8,0.6,0.6,0.5,3.8,0.6,0.7,0.5,0.6,5.1,0.4,0.5,0.5,0.7,0.5,0.5,0.7,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,3.5,0.6,0.7,0.8,0.5,0.7,0.6,3.9,1.6,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.7,0.6,0.4,0.4,0.5,0.4,0.6,0.5,0.5,0.6,5,0.7,0.8,0.5,0.6,0.4,0.6,0.8,0.4,0.7,0.4,0.6,0.8,0.7,0.4,0.8,0.5,0.6,0.6,0.6,0.5,0.5,0.5,,7.5,82.5
7:30,0.7,6.2,0.4,5.6,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.6,0.4,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.7,0.5,4.8,0.8,0.6,0.6,0.5,4.2,0.6,0.8,0.5,0.6,5.7,0.4,0.5,0.5,0.8,0.5,0.5,0.7,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,3.9,0.7,0.7,0.8,0.5,0.7,0.7,4.4,2.3,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.7,0.6,0.4,0.4,0.6,0.4,0.6,0.5,0.7,0.6,5.5,0.7,0.8,0.5,0.6,0.4,0.7,0.8,0.4,0.7,0.4,0.6,0.8,0.7,0.4,1.1,0.5,0.7,0.6,0.6,0.5,0.5,0.5,,11,86.9
7:45,1,8.5,0.4,6.4,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.6,0.4,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.7,0.6,5.4,0.8,0.6,0.6,0.5,4.8,0.6,0.8,0.5,0.6,6.5,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.7,0.6,0.8,0.5,0.7,0.8,0.8,0.4,0.6,4.4,0.7,0.7,0.8,0.5,0.7,0.7,5,3.2,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,1,0.6,6.3,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.7,0.5,1.5,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,15.2,92.5
8:00,1.3,11.2,0.4,7.3,0.7,0.6,0.7,0.7,0.8,0.4,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.8,0.6,6.2,0.8,0.7,0.6,0.5,5.5,0.6,0.8,0.5,0.6,7.4,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,5.1,0.7,0.7,0.8,0.6,0.7,0.7,5.7,4.2,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,1.3,0.6,7.2,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,2,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,20,99.3
8:15,1.7,14.1,0.4,8.2,0.7,0.6,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.6,0.5,0.5,0.6,0.8,0.6,7,0.8,0.7,0.6,0.5,6.2,0.7,0.8,0.5,0.6,8.4,0.5,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,5.8,0.7,0.7,0.8,0.6,0.7,0.7,6.5,5.3,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,1.7,0.6,8.2,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,2.6,0.6,0.7,0.6,0.6,0.6,0.5,0.5,,25.4,106.1
8:30,2,17.3,0.4,9.2,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,7.8,0.8,0.7,0.6,0.5,6.9,0.7,0.8,0.5,0.6,9.4,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.7,6.4,0.7,0.8,0.8,0.6,0.8,0.7,7.2,6.5,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.5,0.6,0.5,2.1,0.6,9.1,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.9,0.8,0.5,3.1,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,31,113.3
8:45,2.4,20.6,0.5,9.9,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,8.4,0.8,0.7,0.6,0.6,7.4,0.7,0.8,0.5,0.6,10.1,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.9,0.6,0.8,0.8,0.8,0.5,0.7,6.9,0.7,0.8,0.9,0.6,0.8,0.7,7.7,7.8,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.6,0.5,2.5,0.6,9.8,0.8,0.9,0.5,0.6,0.5,0.7,0.9,0.4,0.7,0.4,0.7,0.9,0.8,0.5,3.8,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,37.1,118.4
9:00,2.9,24.2,0.5,10.3,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,8.8,0.9,0.7,0.6,0.6,7.7,0.7,0.8,0.5,0.6,10.5,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.9,0.6,0.8,0.8,0.9,0.5,0.7,7.2,0.7,0.8,0.9,0.6,0.8,0.7,8.1,9.2,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.6,0.5,2.9,0.6,10.2,0.8,0.9,0.5,0.7,0.5,0.7,0.9,0.5,0.7,0.5,0.7,0.9,0.8,0.5,4.4,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,43.6,121.5
9:15,3.3,27.9,0.5,10.5,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,8.9,0.8,0.7,0.6,0.6,7.9,0.7,0.8,0.5,0.6,10.7,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.9,0.6,0.8,0.8,0.8,0.5,0.7,7.3,0.7,0.8,0.9,0.6,0.8,0.7,8.2,10.6,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.6,0.5,3.4,0.6,10.4,0.8,0.9,0.5,0.6,0.5,0.7,0.9,0.4,0.7,0.4,0.7,0.9,0.8,0.5,5.1,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,50.3,122.1
9:30,3.8,31.8,0.4,10.5,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,9,0.8,0.7,0.6,0.5,7.9,0.7,0.8,0.5,0.6,10.8,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.9,0.6,0.7,0.8,0.8,0.4,0.7,7.4,0.7,0.8,0.8,0.6,0.8,0.7,8.3,12,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.5,0.6,0.5,3.8,0.6,10.4,0.8,0.8,0.5,0.6,0.5,0.7,0.9,0.4,0.7,0.4,0.7,0.9,0.8,0.5,5.8,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,57.2,121.8
9:45,4.2,35.7,0.4,10.6,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,9,0.8,0.7,0.6,0.5,7.9,0.7,0.8,0.5,0.6,10.8,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.7,7.4,0.7,0.8,0.8,0.6,0.8,0.7,8.3,13.5,0.8,0.5,0.4,0.4,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.5,0.6,0.5,4.3,0.6,10.4,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.9,0.8,0.5,6.5,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,64.2,121.6
10:00,4.7,39.6,0.4,10.6,0.7,0.6,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.6,0.5,0.5,0.6,0.8,0.6,9,0.8,0.7,0.6,0.5,7.9,0.7,0.8,0.5,0.6,10.8,0.5,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.4,0.7,0.7,0.8,0.6,0.7,0.7,8.3,15,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.5,0.6,0.5,4.8,0.6,10.5,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,7.2,0.6,0.7,0.6,0.6,0.6,0.5,0.5,,71.3,120.4
10:15,5.2,43.6,0.4,10.7,0.7,0.6,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.6,0.5,0.5,0.6,0.8,0.6,9.1,0.8,0.7,0.6,0.5,8,0.7,0.8,0.5,0.6,10.9,0.5,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.4,0.7,0.7,0.8,0.6,0.7,0.7,8.4,16.5,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,5.3,0.6,10.5,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,7.9,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,78.5,120.7
10:30,5.6,47.5,0.4,10.7,0.7,0.6,0.8,0.8,0.8,0.4,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.8,0.6,9.2,0.8,0.7,0.6,0.5,8.1,0.6,0.8,0.5,0.6,11,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.5,0.7,0.7,0.8,0.6,0.7,0.7,8.4,18,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,5.7,0.6,10.6,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,8.6,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,85.4,120.6
10:45,6.1,51.3,0.4,10.8,0.7,0.6,0.8,0.8,0.8,0.4,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.8,0.6,9.2,0.8,0.7,0.6,0.5,8.1,0.6,0.8,0.5,0.6,11.1,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.6,0.7,0.7,0.8,0.6,0.7,0.7,8.5,19.5,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,6.2,0.6,10.7,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,9.3,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,92.4,121.1
11:00,6.5,55,0.4,11,0.7,0.6,0.8,0.8,0.8,0.4,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.8,0.6,9.3,0.8,0.7,0.6,0.5,8.2,0.6,0.8,0.5,0.6,11.2,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.6,0.7,0.7,0.8,0.6,0.7,0.7,8.6,20.9,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,6.6,0.6,10.8,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,10,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,99,121.8
11:15,6.9,58.6,0.4,11,0.7,0.6,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.6,0.5,0.5,0.6,0.8,0.6,9.4,0.8,0.7,0.6,0.5,8.3,0.7,0.8,0.5,0.6,11.3,0.5,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,7.7,0.7,0.7,0.8,0.6,0.7,0.7,8.7,22.2,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.5,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,7.1,0.6,10.9,0.8,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,10.7,0.6,0.7,0.6,0.6,0.6,0.5,0.5,,105.5,123.1
